Date,Open,High,Low,Close,DMA7,DMA15,DMA50,DMA100,DMA200
3-Dec-13,20857.85,20927.05,20817.75,20854.92,20556.09,20524.34,20453.29,19855.82,19589.24
4-Dec-13,20839.45,20863.37,20673.62,20708.71,20647.16,20548.6,20472,19871.12,19594.95
5-Dec-13,20992.25,21165.6,20929.2,20957.81,20661.97,20577.05,20476.17,19883.82,19601.67
6-Dec-13,20955.74,21049.84,20922.45,20996.53,20738.08,20627.95,20485.07,19900.45,19609.13
9-Dec-13,21416.67,21483.74,21282.64,21326.42,20820.4,20667.75,20506.21,19913.66,19618.37
10-Dec-13,21293.58,21327.75,21175.08,21255.26,20933.48,20699.47,20527.73,19927.34,19627.1
11-Dec-13,21191.27,21215.94,21069.45,21171.41,20999.67,20723.76,20557.14,19939.55,19634.74
12-Dec-13,21101.05,21103.8,20901.47,20925.61,21038.72,20759.51,20584.36,19952.75,19641.12
13-Dec-13,20867.17,20867.17,20692.67,20715.58,21048.82,20805.95,20613.25,19962.52,19648.04
16-Dec-13,20714.26,20764.52,20637.77,20659.52,21049.8,20839.16,20644.16,19968.39,19654.72
17-Dec-13,20732.44,20784.03,20594.99,20612.14,21007.19,20842.79,20668.13,19973.48,19661.09
18-Dec-13,20568.7,20917.57,20568.7,20859.86,20952.28,20855.27,20683.28,19978.01,19670.27
19-Dec-13,20959.8,21017.45,20646.03,20708.62,20885.63,20884.57,20697.21,19983.59,19678.01
20-Dec-13,20792.37,21117.99,20745.94,21079.72,20807.53,20896.16,20716.5,19989.77,19689.04
23-Dec-13,21080.54,21207.89,21059.12,21101.03,20794.44,20915.34,20731,20002.52,19699.9
24-Dec-13,21127.66,21156.92,21010.65,21032.71,20819.5,20928.88,20747.61,20016.05,19710.62
26-Dec-13,21051,21135.85,21013.14,21074.59,20864.8,20940.73,20764.17,20030.44,19720.23
27-Dec-13,21114.49,21235.14,21113.25,21193.58,20924.1,20965.12,20774.25,20047.71,19729.89
30-Dec-13,21260.15,21304.7,21089.21,21143.01,21007.16,20980.84,20783.6,20066.18,19738.49
31-Dec-13,21177.77,21230.88,21122.68,21170.68,21047.61,20990.6,20796.51,20084.44,19745.89
1-Jan-14,21222.19,21244.35,21133.82,21140.48,21113.62,20980.22,20811.06,20104.51,19753.33
2-Jan-14,21179.91,21331.32,20846.67,20888.33,21122.3,20972.57,20816.82,20124.09,19759.91
3-Jan-14,20819.58,20885.18,20731.33,20851.33,21091.91,20953.7,20821.75,20145.64,19767.32
6-Jan-14,20913.79,20913.79,20721.98,20787.3,21066,20948.75,20822.22,20167.51,19773.37
7-Jan-14,20845.77,20890.48,20637.18,20693.24,21024.96,20953.53,20823.89,20187.49,19779.67
8-Jan-14,20767.42,20786.41,20688.18,20729.38,20953.48,20955.77,20825.13,20204.95,19786.81
9-Jan-14,20755.73,20778.13,20652.69,20713.37,20894.39,20963.59,20825.32,20219.95,19795.3
10-Jan-14,20760.72,20971.23,20625.17,20758.49,20829.06,20953.82,20828.5,20233.4,19804.62
13-Jan-14,20850.54,21169.08,20850.54,21134.21,20774.49,20957.15,20824.19,20255.01,19816.27
14-Jan-14,21115,21154.76,21009.05,21032.88,20809.62,20960.78,20818.68,20283.27,19827.7
15-Jan-14,21091.46,21302.73,21091.46,21289.49,20835.55,20956.24,20818.07,20311.14,19840.67
16-Jan-14,21366.91,21379.29,21199.65,21265.18,20907.29,20973.36,20814.8,20344.98,19853.41
17-Jan-14,21236.65,21270.11,21015.61,21063.62,20989,20986.06,20815.8,20374.5,19864.5
20-Jan-14,21083.53,21221.37,21001.13,21205.05,21036.75,20977.4,20821.61,20399.94,19876.14
21-Jan-14,21237.96,21302.52,21189.2,21251.12,21106.99,20981.54,20824.98,20426.41,19887.14
22-Jan-14,21251.65,21377.91,21168.43,21337.67,21177.36,20986.9,20832.62,20459.24,19899.75
23-Jan-14,21319.69,21409.66,21264.71,21373.66,21206.43,21000.04,20844.32,20492.66,19914
24-Jan-14,21289.15,21333.66,21123.99,21133.56,21255.11,21032.4,20861.26,20522.38,19927.35
27-Jan-14,20899.03,20899.03,20688.03,20707.45,21232.84,21051.21,20883.09,20547.52,19938.64
28-Jan-14,20721.17,20795.35,20554.28,20683.51,21153.16,21045.89,20901.88,20565.74,19950.87
29-Jan-14,20784.04,20828.68,20613.62,20647.3,21098.86,21045.24,20908.04,20590.22,19961.98
30-Jan-14,20491.74,20528.41,20343.78,20498.25,21019.18,21039.77,20904.69,20611.02,19971.71
31-Jan-14,20544.64,20572.32,20448.43,20513.85,20911.63,21025.43,20899.82,20626.21,19983.01
3-Feb-14,20479.03,20480.35,20182.2,20209.26,20793.94,21009.12,20897.08,20638.64,19992.22
4-Feb-14,20050.99,20255.52,19963.12,20211.93,20627.6,20947.46,20902.78,20640.77,19999.52
5-Feb-14,20241.12,20289.33,20076.1,20261.03,20495.94,20892.73,20902.62,20642.91,20007.13
6-Feb-14,20286.09,20358.19,20079.82,20310.74,20432.16,20824.16,20894.76,20647.7,20013.57
7-Feb-14,20441.04,20450.51,20282.3,20376.56,20378.91,20760.53,20891.48,20653.48,20019.57
10-Feb-14,20429.16,20434.5,20312.21,20334.27,20340.23,20714.73,20889.28,20659.82,20025.32
11-Feb-14,20400.94,20443.35,20349.51,20363.37,20316.81,20656.68,20886.12,20665.13,20030.08
12-Feb-14,20449.83,20516.6,20427.23,20448.49,20295.31,20597.49,20876.96,20669.14,20035.86
13-Feb-14,20478.67,20503.86,20164.67,20193.35,20329.48,20538.22,20866.27,20667.16,20039.87
14-Feb-14,20265.13,20391.95,20149.01,20366.82,20326.83,20459.53,20858.14,20666.45,20044.16
17-Feb-14,20438.87,20492.43,20338.95,20464.06,20341.94,20408.41,20847.84,20671.11,20047.78
18-Feb-14,20457.56,20685.02,20436.48,20634.21,20363.85,20392.19,20836.02,20676.55,20053.05
19-Feb-14,20643.85,20750.52,20629.56,20722.97,20400.65,20388.9,20825.37,20684.33,20058.27
20-Feb-14,20661.07,20662.66,20522.04,20536.64,20456.18,20393.94,20811.52,20692.62,20061.49
21-Feb-14,20600.58,20725.04,20599.91,20700.75,20480.93,20396.5,20800.88,20700.71,20065.03
24-Feb-14,20695.48,20828.63,20637.3,20811.44,20516.97,20408.96,20788.18,20713.92,20069.37
25-Feb-14,20877.72,20912.54,20777.73,20852.47,20605.27,20449.11,20783.68,20726.87,20073.2
26-Feb-14,20869.61,21005.04,20860.02,20986.99,20674.65,20491.81,20785.6,20736.37,20077.5
28-Feb-14,20995.39,21140.51,20989.66,21120.12,20749.35,20540.21,20789.46,20747.08,20084.61
3-Mar-14,21079.27,21140,20920.98,20946.65,20818.77,20594.17,20796.96,20759.33,20090.7
4-Mar-14,20947,21224.64,20940.39,21209.73,20850.72,20632.17,20802.16,20768.96,20095.66
5-Mar-14,21280.36,21333.2,21176.16,21276.86,20946.88,20690.54,20806.92,20778.57,20100.78
6-Mar-14,21336.32,21525.14,21329.88,21513.87,21029.18,20751.44,20809.52,20788.61,20106.89
7-Mar-14,21539.44,21960.89,21539.44,21919.79,21129.53,20822.46,20813.04,20798.46,20115.32
10-Mar-14,21819.19,22023.98,21805.22,21934.83,21282,20937.56,20822.66,20811.58,20124.39
11-Mar-14,21918.83,22018.52,21772.11,21826.42,21417.41,21042.09,20839.57,20825.45,20133.17
